LOCATION_ID,LOCATION_NAME,NAME,job_ticket_id,REPORT_DATE,CLOSE_DATE
1,Kilifi,Infrastructure Support,6358,18/08/2014,19/08/2014
2,Nairobi,Infrastructure Support,6601,03/09/2014,04/11/2014
1,Kilifi,Infrastructure Support,6941,22/09/2014,25/09/2014
1,Kilifi,Infrastructure Support,7598,05/11/2014,06/11/2014
1,Kilifi,Infrastructure Support,7642,07/11/2014,25/11/2014
1,Kilifi,Infrastructure Support,7688,11/11/2014,11/11/2014
1,Kilifi,Infrastructure Support,7716,12/11/2014,14/11/2014
1,Kilifi,Infrastructure Support,7731,13/11/2014,26/11/2014
1,Kilifi,Infrastructure Support,7732,13/11/2014,14/11/2014
1,Kilifi,Infrastructure Support,7733,13/11/2014,17/11/2014
1,Kilifi,Infrastructure Support,7741,13/11/2014,26/11/2014
1,Kilifi,Infrastructure Support,7755,14/11/2014,19/11/2014
1,Kilifi,Infrastructure Support,7756,14/11/2014,20/11/2014
1,Kilifi,Infrastructure Support,7757,14/11/2014,26/11/2014
1,Kilifi,Infrastructure Support,7760,14/11/2014,26/11/2014
1,Kilifi,Infrastructure Support,7765,14/11/2014,24/11/2014
1,Kilifi,Infrastructure Support,7766,14/11/2014,26/11/2014
1,Kilifi,Infrastructure Support,7767,14/11/2014,26/11/2014
1,Kilifi,Infrastructure Support,7788,17/11/2014,20/01/2015
1,Kilifi,Infrastructure Support,7809,18/11/2014,20/01/2015
1,Kilifi,Infrastructure Support,7810,18/11/2014,20/01/2015
1,Kilifi,Infrastructure Support,7825,19/11/2014,27/11/2014
1,Kilifi,Infrastructure Support,7826,19/11/2014,27/11/2014
1,Kilifi,Infrastructure Support,7827,19/11/2014,25/11/2014
1,Kilifi,Infrastructure Support,7859,20/11/2014,26/11/2014
1,Kilifi,Infrastructure Support,7874,20/11/2014,27/11/2014
2,Nairobi,Infrastructure Support,8048,28/11/2014,01/12/2014
1,Kilifi,Infrastructure Support,8161,05/12/2014,10/12/2014
1,Kilifi,Infrastructure Support,8230,10/12/2014,30/01/2015
1,Kilifi,Infrastructure Support,8232,10/12/2014,NULL
1,Kilifi,Infrastructure Support,8256,11/12/2014,15/12/2014
1,Kilifi,Infrastructure Support,8421,05/01/2015,09/01/2015
1,Kilifi,Infrastructure Support,8448,06/01/2015,20/01/2015
1,Kilifi,Infrastructure Support,8527,12/01/2015,21/01/2015
1,Kilifi,Infrastructure Support,8631,15/01/2015,15/01/2015
2,Nairobi,Infrastructure Support,8796,22/01/2015,23/01/2015
2,Nairobi,Infrastructure Support,8798,22/01/2015,23/01/2015
2,Nairobi,Infrastructure Support,8799,22/01/2015,16/02/2015
1,Kilifi,Infrastructure Support,8814,23/01/2015,26/01/2015
1,Kilifi,Infrastructure Support,8857,26/01/2015,26/01/2015
1,Kilifi,Infrastructure Support,8886,27/01/2015,03/02/2015
1,Kilifi,Infrastructure Support,8889,27/01/2015,30/01/2015
1,Kilifi,Infrastructure Support,8900,27/01/2015,30/01/2015
1,Kilifi,Infrastructure Support,8901,27/01/2015,NULL
1,Kilifi,Infrastructure Support,8906,27/01/2015,30/01/2015
1,Kilifi,Infrastructure Support,8907,27/01/2015,NULL
1,Kilifi,Infrastructure Support,8912,27/01/2015,02/02/2015
1,Kilifi,Infrastructure Support,8918,27/01/2015,04/02/2015
1,Kilifi,Infrastructure Support,8932,28/01/2015,03/02/2015
1,Kilifi,Infrastructure Support,8933,28/01/2015,03/02/2015
1,Kilifi,Infrastructure Support,8939,28/01/2015,02/02/2015
1,Kilifi,Infrastructure Support,9012,29/01/2015,02/02/2015
1,Kilifi,Infrastructure Support,9013,29/01/2015,02/02/2015
1,Kilifi,Infrastructure Support,9014,29/01/2015,02/02/2015
1,Kilifi,Infrastructure Support,9063,02/02/2015,03/02/2015
1,Kilifi,Infrastructure Support,9067,02/02/2015,03/02/2015
1,Kilifi,Infrastructure Support,9070,02/02/2015,05/02/2015
1,Kilifi,Infrastructure Support,9071,02/02/2015,05/02/2015
1,Kilifi,Infrastructure Support,9075,02/02/2015,03/02/2015
1,Kilifi,Infrastructure Support,9077,02/02/2015,26/02/2015
2,Nairobi,Infrastructure Support,9167,04/02/2015,NULL
1,Kilifi,Infrastructure Support,9178,04/02/2015,06/02/2015
1,Kilifi,Infrastructure Support,9198,04/02/2015,06/02/2015
1,Kilifi,Infrastructure Support,9212,05/02/2015,05/02/2015
1,Kilifi,Infrastructure Support,9225,05/02/2015,26/02/2015
1,Kilifi,Infrastructure Support,9269,06/02/2015,06/02/2015
1,Kilifi,Infrastructure Support,9279,06/02/2015,11/02/2015
1,Kilifi,Infrastructure Support,9365,11/02/2015,13/02/2015
3,Mtwapa,Infrastructure Support,9370,11/02/2015,13/02/2015
1,Kilifi,Infrastructure Support,9402,12/02/2015,17/02/2015
1,Kilifi,Infrastructure Support,9452,16/02/2015,17/02/2015
1,Kilifi,Infrastructure Support,9474,16/02/2015,18/02/2015
1,Kilifi,Infrastructure Support,9488,17/02/2015,18/02/2015
1,Kilifi,Infrastructure Support,9536,18/02/2015,20/02/2015
1,Kilifi,Infrastructure Support,9565,19/02/2015,26/02/2015
1,Kilifi,Infrastructure Support,9570,19/02/2015,20/02/2015
1,Kilifi,Infrastructure Support,9675,24/02/2015,NULL
1,Kilifi,Infrastructure Support,9738,25/02/2015,27/02/2015
1,Kilifi,Infrastructure Support,9818,03/03/2015,NULL
1,Kilifi,Infrastructure Support,9820,03/03/2015,04/03/2015
1,Kilifi,Infrastructure Support,9833,03/03/2015,NULL
1,Kilifi,Infrastructure Support,1026,29/05/2013,03/10/2013
1,Kilifi,Infrastructure Support,1129,06/06/2013,17/06/2013
1,Kilifi,Infrastructure Support,1308,19/06/2013,25/06/2013
1,Kilifi,Infrastructure Support,1418,26/06/2013,26/06/2013
1,Kilifi,Infrastructure Support,1500,02/07/2013,03/07/2013
1,Kilifi,Infrastructure Support,1683,22/07/2013,30/07/2013
1,Kilifi,Infrastructure Support,2613,22/10/2013,05/11/2013
1,Kilifi,Infrastructure Support,2629,23/10/2013,25/10/2013
1,Kilifi,Infrastructure Support,2727,31/10/2013,08/11/2013
1,Kilifi,Infrastructure Support,2821,07/11/2013,08/11/2013
1,Kilifi,Infrastructure Support,2938,18/11/2013,19/11/2013
1,Kilifi,Infrastructure Support,2958,19/11/2013,21/11/2013
1,Kilifi,Infrastructure Support,3131,06/12/2013,09/12/2013
1,Kilifi,Infrastructure Support,3158,11/12/2013,19/12/2013
1,Kilifi,Infrastructure Support,3196,18/12/2013,15/01/2014
1,Kilifi,Infrastructure Support,3212,06/01/2014,08/01/2014
1,Kilifi,Infrastructure Support,3228,06/01/2014,13/01/2014
1,Kilifi,Infrastructure Support,3552,29/01/2014,05/02/2014
1,Kilifi,Infrastructure Support,3559,30/01/2014,04/02/2014
1,Kilifi,Infrastructure Support,3616,03/02/2014,04/02/2014
1,Kilifi,Infrastructure Support,3692,07/02/2014,14/02/2014
1,Kilifi,Infrastructure Support,3800,17/02/2014,19/02/2014
1,Kilifi,Infrastructure Support,3832,19/02/2014,25/02/2014
1,Kilifi,Infrastructure Support,3974,03/03/2014,05/03/2014
1,Kilifi,Infrastructure Support,3979,03/03/2014,10/03/2014
1,Kilifi,Infrastructure Support,4210,20/03/2014,24/03/2014
1,Kilifi,Infrastructure Support,4212,20/03/2014,27/03/2014
1,Kilifi,Infrastructure Support,4213,20/03/2014,20/03/2014
1,Kilifi,Infrastructure Support,4214,20/03/2014,25/03/2014
1,Kilifi,Infrastructure Support,4256,24/03/2014,08/05/2014
1,Kilifi,Infrastructure Support,4291,26/03/2014,27/03/2014
1,Kilifi,Infrastructure Support,4343,01/04/2014,04/04/2014
1,Kilifi,Infrastructure Support,4703,30/04/2014,02/05/2014
1,Kilifi,Infrastructure Support,5139,03/06/2014,11/06/2014
1,Kilifi,Infrastructure Support,5140,03/06/2014,17/06/2014
1,Kilifi,Infrastructure Support,5141,03/06/2014,20/06/2014
1,Kilifi,Infrastructure Support,5638,04/07/2014,09/07/2014
1,Kilifi,Infrastructure Support,5732,10/07/2014,11/07/2014
1,Kilifi,Infrastructure Support,5970,25/07/2014,30/07/2014
1,Kilifi,Infrastructure Support,5976,25/07/2014,31/07/2014
1,Kilifi,Infrastructure Support,6021,30/07/2014,08/08/2014
1,Kilifi,Infrastructure Support,6022,30/07/2014,05/08/2014
1,Kilifi,Infrastructure Support,6034,30/07/2014,01/08/2014
1,Kilifi,Infrastructure Support,6141,05/08/2014,13/08/2014
1,Kilifi,Infrastructure Support,6164,06/08/2014,13/08/2014
1,Kilifi,Infrastructure Support,6230,11/08/2014,21/08/2014
1,Kilifi,Infrastructure Support,6491,27/08/2014,28/08/2014
1,Kilifi,Infrastructure Support,6860,18/09/2014,22/09/2014
1,Kilifi,Infrastructure Support,6944,22/09/2014,23/09/2014
1,Kilifi,Infrastructure Support,6957,23/09/2014,01/10/2014
1,Kilifi,Infrastructure Support,7017,25/09/2014,30/09/2014
1,Kilifi,Infrastructure Support,7189,07/10/2014,07/10/2014
1,Kilifi,Infrastructure Support,7252,10/10/2014,17/10/2014
1,Kilifi,Infrastructure Support,7254,10/10/2014,20/10/2014
1,Kilifi,Infrastructure Support,7337,16/10/2014,17/10/2014
1,Kilifi,Infrastructure Support,7454,27/10/2014,04/11/2014
1,Kilifi,Infrastructure Support,7640,07/11/2014,11/11/2014
1,Kilifi,Infrastructure Support,7762,14/11/2014,26/11/2014
1,Kilifi,Infrastructure Support,8149,04/12/2014,05/12/2014
1,Kilifi,Infrastructure Support,8718,20/01/2015,02/02/2015
1,Kilifi,Infrastructure Support,8877,26/01/2015,06/02/2015
1,Kilifi,Infrastructure Support,9072,02/02/2015,06/02/2015
1,Kilifi,Infrastructure Support,9630,20/02/2015,25/02/2015
1,Kilifi,Infrastructure Support,9767,26/02/2015,03/03/2015
1,Kilifi,Infrastructure Support,9831,03/03/2015,NULL
1,Kilifi,Infrastructure Support,9863,04/03/2015,04/03/2015
1,Kilifi,Infrastructure Support,1114,05/06/2013,18/06/2013
1,Kilifi,Infrastructure Support,1122,05/06/2013,03/06/2014
1,Kilifi,Infrastructure Support,1144,06/06/2013,13/06/2014
1,Kilifi,Infrastructure Support,1239,13/06/2013,17/06/2013
1,Kilifi,Infrastructure Support,1244,14/06/2013,25/06/2013
1,Kilifi,Infrastructure Support,1287,18/06/2013,21/06/2013
1,Kilifi,Infrastructure Support,1423,27/06/2013,28/07/2013
1,Kilifi,Infrastructure Support,1438,28/06/2013,28/07/2013
1,Kilifi,Infrastructure Support,1442,28/06/2013,02/07/2013
1,Kilifi,Infrastructure Support,1446,28/06/2013,03/07/2013
1,Kilifi,Infrastructure Support,1448,28/06/2013,01/07/2013
1,Kilifi,Infrastructure Support,1570,09/07/2013,12/07/2013
1,Kilifi,Infrastructure Support,1605,12/07/2013,15/07/2013
1,Kilifi,Infrastructure Support,2011,26/08/2013,26/08/2013
1,Kilifi,Infrastructure Support,2100,03/09/2013,05/03/2014
1,Kilifi,Infrastructure Support,2281,23/09/2013,03/10/2013
1,Kilifi,Infrastructure Support,2343,26/09/2013,03/10/2013
1,Kilifi,Infrastructure Support,2425,04/10/2013,07/10/2013
2,Nairobi,Infrastructure Support,2497,11/10/2013,15/10/2013
1,Kilifi,Infrastructure Support,2498,11/10/2013,18/10/2013
1,Kilifi,Infrastructure Support,2499,11/10/2013,04/11/2013
1,Kilifi,Infrastructure Support,2528,14/10/2013,16/10/2013
1,Kilifi,Infrastructure Support,2636,24/10/2013,24/10/2013
1,Kilifi,Infrastructure Support,2639,24/10/2013,NULL
1,Kilifi,Infrastructure Support,2640,24/10/2013,24/10/2013
2,Nairobi,Infrastructure Support,2733,31/10/2013,04/11/2013
1,Kilifi,Infrastructure Support,3792,17/02/2014,18/02/2014
1,Kilifi,Infrastructure Support,3976,03/03/2014,09/10/2014
1,Kilifi,Infrastructure Support,4103,12/03/2014,27/03/2014
1,Kilifi,Infrastructure Support,5026,26/05/2014,08/01/2015
1,Kilifi,Infrastructure Support,5121,03/06/2014,10/07/2014
1,Kilifi,Infrastructure Support,5356,17/06/2014,17/06/2014
1,Kilifi,Infrastructure Support,5368,17/06/2014,25/06/2014
1,Kilifi,Infrastructure Support,5415,19/06/2014,19/06/2014
1,Kilifi,Infrastructure Support,5418,19/06/2014,19/06/2014
1,Kilifi,Infrastructure Support,5516,26/06/2014,01/07/2014
1,Kilifi,Infrastructure Support,5572,01/07/2014,11/07/2014
1,Kilifi,Infrastructure Support,5668,07/07/2014,17/07/2014
1,Kilifi,Infrastructure Support,6055,31/07/2014,01/08/2014
1,Kilifi,Infrastructure Support,6060,31/07/2014,01/08/2014
1,Kilifi,Infrastructure Support,6065,31/07/2014,05/08/2014
1,Kilifi,Infrastructure Support,6126,05/08/2014,28/08/2014
1,Kilifi,Infrastructure Support,6209,08/08/2014,13/08/2014
1,Kilifi,Infrastructure Support,6285,14/08/2014,19/08/2014
1,Kilifi,Infrastructure Support,6435,21/08/2014,25/08/2014
1,Kilifi,Infrastructure Support,6437,21/08/2014,21/08/2014
1,Kilifi,Infrastructure Support,6964,23/09/2014,25/09/2014
1,Kilifi,Infrastructure Support,7020,25/09/2014,02/10/2014
1,Kilifi,Infrastructure Support,7657,10/11/2014,19/11/2014
1,Kilifi,Infrastructure Support,7807,18/11/2014,24/11/2014
1,Kilifi,Infrastructure Support,8260,15/12/2014,15/12/2014
1,Kilifi,Infrastructure Support,8642,15/01/2015,19/01/2015
1,Kilifi,Infrastructure Support,8670,16/01/2015,20/01/2015
1,Kilifi,Infrastructure Support,8695,19/01/2015,22/01/2015
1,Kilifi,Infrastructure Support,8696,19/01/2015,22/01/2015
1,Kilifi,Infrastructure Support,8767,21/01/2015,23/01/2015
1,Kilifi,Infrastructure Support,8825,23/01/2015,29/01/2015
1,Kilifi,Infrastructure Support,8885,27/01/2015,06/02/2015
1,Kilifi,Infrastructure Support,9208,05/02/2015,10/02/2015
1,Kilifi,Infrastructure Support,9318,09/02/2015,16/02/2015
1,Kilifi,Infrastructure Support,9341,10/02/2015,NULL
1,Kilifi,Infrastructure Support,9342,10/02/2015,NULL
1,Kilifi,Infrastructure Support,9392,12/02/2015,16/02/2015
1,Kilifi,Infrastructure Support,9526,17/02/2015,18/02/2015
1,Kilifi,Infrastructure Support,9627,20/02/2015,23/02/2015
1,Kilifi,Infrastructure Support,9653,23/02/2015,23/02/2015
1,Kilifi,Infrastructure Support,9759,26/02/2015,27/02/2015
1,Kilifi,Infrastructure Support,2483,10/10/2013,11/10/2013
1,Kilifi,Infrastructure Support,2705,29/10/2013,01/11/2013
1,Kilifi,Infrastructure Support,2795,05/11/2013,21/11/2013
1,Kilifi,Infrastructure Support,2841,07/11/2013,19/11/2013
1,Kilifi,Infrastructure Support,2860,10/11/2013,13/11/2013
1,Kilifi,Infrastructure Support,2890,12/11/2013,20/11/2013
1,Kilifi,Infrastructure Support,3109,04/12/2013,04/12/2013
1,Kilifi,Infrastructure Support,3201,19/12/2013,22/01/2014
1,Kilifi,Infrastructure Support,3220,06/01/2014,22/01/2014
1,Kilifi,Infrastructure Support,3250,08/01/2014,09/01/2014
1,Kilifi,Infrastructure Support,3290,13/01/2014,13/01/2014
1,Kilifi,Infrastructure Support,3377,20/01/2014,21/01/2014
1,Kilifi,Infrastructure Support,3566,30/01/2014,06/02/2014
1,Kilifi,Infrastructure Support,3569,30/01/2014,03/02/2014
1,Kilifi,Infrastructure Support,3601,03/02/2014,04/02/2014
1,Kilifi,Infrastructure Support,3607,03/02/2014,06/02/2014
1,Kilifi,Infrastructure Support,3729,11/02/2014,11/02/2014
1,Kilifi,Infrastructure Support,3781,14/02/2014,17/02/2014
1,Kilifi,Infrastructure Support,3847,21/02/2014,21/02/2014
1,Kilifi,Infrastructure Support,3868,24/02/2014,25/02/2014
1,Kilifi,Infrastructure Support,3892,25/02/2014,26/02/2014
1,Kilifi,Infrastructure Support,3902,26/02/2014,27/02/2014
1,Kilifi,Infrastructure Support,3919,27/02/2014,03/03/2014
1,Kilifi,Infrastructure Support,4045,10/03/2014,10/03/2014
3,Mtwapa,Infrastructure Support,4083,11/03/2014,19/03/2014
1,Kilifi,Infrastructure Support,4092,11/03/2014,07/04/2014
1,Kilifi,Infrastructure Support,4109,12/03/2014,27/03/2014
1,Kilifi,Infrastructure Support,4125,13/03/2014,17/03/2014
1,Kilifi,Infrastructure Support,4225,20/03/2014,24/03/2014
1,Kilifi,Infrastructure Support,4279,25/03/2014,27/03/2014
1,Kilifi,Infrastructure Support,4306,27/03/2014,09/04/2014
1,Kilifi,Infrastructure Support,4488,11/04/2014,25/04/2014
1,Kilifi,Infrastructure Support,4654,25/04/2014,06/05/2014
3,Mtwapa,Infrastructure Support,4986,22/05/2014,08/07/2014
1,Kilifi,Infrastructure Support,5156,04/06/2014,06/06/2014
1,Kilifi,Infrastructure Support,5540,27/06/2014,02/07/2014
1,Kilifi,Infrastructure Support,5620,03/07/2014,10/07/2014
1,Kilifi,Infrastructure Support,5701,08/07/2014,09/07/2014
1,Kilifi,Infrastructure Support,5714,09/07/2014,10/07/2014
1,Kilifi,Infrastructure Support,5756,11/07/2014,11/07/2014
1,Kilifi,Infrastructure Support,5762,11/07/2014,15/07/2014
1,Kilifi,Infrastructure Support,5961,24/07/2014,24/07/2014
1,Kilifi,Infrastructure Support,6364,19/08/2014,20/08/2014
1,Kilifi,Infrastructure Support,6366,19/08/2014,28/08/2014
1,Kilifi,Infrastructure Support,6506,28/08/2014,28/08/2014
1,Kilifi,Infrastructure Support,6577,02/09/2014,09/09/2014
3,Mtwapa,Infrastructure Support,6586,03/09/2014,04/09/2014
1,Kilifi,Infrastructure Support,6593,03/09/2014,08/09/2014
1,Kilifi,Infrastructure Support,6597,03/09/2014,08/09/2014
1,Kilifi,Infrastructure Support,6698,09/09/2014,19/09/2014
1,Kilifi,Infrastructure Support,6711,10/09/2014,11/09/2014
1,Kilifi,Infrastructure Support,6921,22/09/2014,23/09/2014
1,Kilifi,Infrastructure Support,7030,26/09/2014,26/09/2014
2,Nairobi,Infrastructure Support,7146,03/10/2014,03/10/2014
1,Kilifi,Infrastructure Support,7290,14/10/2014,15/10/2014
1,Kilifi,Infrastructure Support,7324,15/10/2014,13/11/2014
1,Kilifi,Infrastructure Support,7330,15/10/2014,17/12/2014
1,Kilifi,Infrastructure Support,7477,28/10/2014,29/10/2014
1,Kilifi,Infrastructure Support,7531,31/10/2014,03/11/2014
1,Kilifi,Infrastructure Support,7843,19/11/2014,24/11/2014
1,Kilifi,Infrastructure Support,7932,24/11/2014,16/12/2014
1,Kilifi,Infrastructure Support,8267,15/12/2014,16/12/2014
1,Kilifi,Infrastructure Support,8462,07/01/2015,08/01/2015
2,Nairobi,Infrastructure Support,8529,12/01/2015,13/01/2015
1,Kilifi,Infrastructure Support,8567,13/01/2015,14/01/2015
1,Kilifi,Infrastructure Support,8828,23/01/2015,03/02/2015
1,Kilifi,Infrastructure Support,8853,23/01/2015,05/02/2015
2,Nairobi,Infrastructure Support,8936,28/01/2015,28/01/2015
1,Kilifi,Infrastructure Support,9227,05/02/2015,06/02/2015
2,Nairobi,Infrastructure Support,9295,09/02/2015,24/02/2015
1,Kilifi,Infrastructure Support,9298,09/02/2015,10/02/2015
2,Nairobi,Infrastructure Support,9312,09/02/2015,09/02/2015
2,Nairobi,Infrastructure Support,9338,10/02/2015,11/02/2015
2,Nairobi,Infrastructure Support,9607,20/02/2015,20/02/2015
1,Kilifi,Infrastructure Support,9678,24/02/2015,03/03/2015
2,Nairobi,Infrastructure Support,9739,25/02/2015,25/02/2015
2,Nairobi,Infrastructure Support,9771,26/02/2015,26/02/2015
1,Kilifi,Infrastructure Support,9777,27/02/2015,NULL
1,Kilifi,Infrastructure Support,9802,02/03/2015,03/03/2015
1,Kilifi,Infrastructure Support,9806,02/03/2015,NULL
1,Kilifi,Infrastructure Support,9840,03/03/2015,NULL
1,Kilifi,Infrastructure Support,9867,04/03/2015,NULL
1,Kilifi,Infrastructure Support,2473,09/10/2013,11/10/2013
1,Kilifi,Infrastructure Support,2478,10/10/2013,24/10/2013
1,Kilifi,Infrastructure Support,2480,10/10/2013,11/10/2013
1,Kilifi,Infrastructure Support,2481,10/10/2013,14/10/2013
1,Kilifi,Infrastructure Support,2513,11/10/2013,14/10/2013
1,Kilifi,Infrastructure Support,2596,21/10/2013,01/11/2013
1,Kilifi,Infrastructure Support,2597,21/10/2013,24/10/2013
1,Kilifi,Infrastructure Support,2631,23/10/2013,28/10/2013
1,Kilifi,Infrastructure Support,2650,24/10/2013,30/10/2013
1,Kilifi,Infrastructure Support,2711,30/10/2013,31/10/2013
1,Kilifi,Infrastructure Support,2768,04/11/2013,14/11/2013
1,Kilifi,Infrastructure Support,2803,06/11/2013,08/11/2013
1,Kilifi,Infrastructure Support,2804,06/11/2013,08/11/2013
1,Kilifi,Infrastructure Support,2823,07/11/2013,08/11/2013
1,Kilifi,Infrastructure Support,2960,20/11/2013,21/11/2013
1,Kilifi,Infrastructure Support,3012,25/11/2013,26/11/2013
1,Kilifi,Infrastructure Support,3029,26/11/2013,26/11/2013
1,Kilifi,Infrastructure Support,3041,27/11/2013,28/11/2013
1,Kilifi,Infrastructure Support,3141,07/12/2013,10/12/2013
1,Kilifi,Infrastructure Support,3148,10/12/2013,10/12/2013
1,Kilifi,Infrastructure Support,3193,17/12/2013,18/12/2013
1,Kilifi,Infrastructure Support,3277,10/01/2014,10/01/2014
1,Kilifi,Infrastructure Support,3490,27/01/2014,29/01/2014
1,Kilifi,Infrastructure Support,3491,27/01/2014,30/01/2014
1,Kilifi,Infrastructure Support,3617,03/02/2014,04/02/2014
1,Kilifi,Infrastructure Support,3619,04/02/2014,13/02/2014
1,Kilifi,Infrastructure Support,3700,09/02/2014,20/02/2014
3,Mtwapa,Infrastructure Support,3738,11/02/2014,19/03/2014
1,Kilifi,Infrastructure Support,3754,12/02/2014,14/02/2014
1,Kilifi,Infrastructure Support,3765,13/02/2014,13/02/2014
1,Kilifi,Infrastructure Support,3778,14/02/2014,19/02/2014
1,Kilifi,Infrastructure Support,3833,20/02/2014,24/02/2014
1,Kilifi,Infrastructure Support,3984,04/03/2014,11/03/2014
1,Kilifi,Infrastructure Support,4060,10/03/2014,11/03/2014
1,Kilifi,Infrastructure Support,4063,10/03/2014,11/03/2014
1,Kilifi,Infrastructure Support,4317,27/03/2014,31/03/2014
1,Kilifi,Infrastructure Support,4619,24/04/2014,13/05/2014
1,Kilifi,Infrastructure Support,5055,28/05/2014,03/06/2014
1,Kilifi,Infrastructure Support,5119,30/05/2014,06/06/2014
1,Kilifi,Infrastructure Support,5265,11/06/2014,11/07/2014
1,Kilifi,Infrastructure Support,5342,16/06/2014,22/08/2014
1,Kilifi,Infrastructure Support,5492,25/06/2014,03/07/2014
1,Kilifi,Infrastructure Support,5493,25/06/2014,NULL
1,Kilifi,Infrastructure Support,5494,25/06/2014,02/07/2014
1,Kilifi,Infrastructure Support,5859,17/07/2014,06/08/2014
1,Kilifi,Infrastructure Support,6521,29/08/2014,05/09/2014
1,Kilifi,Infrastructure Support,6565,02/09/2014,26/09/2014
1,Kilifi,Infrastructure Support,6605,03/09/2014,08/09/2014
1,Kilifi,Infrastructure Support,6606,03/09/2014,04/09/2014
1,Kilifi,Infrastructure Support,6634,04/09/2014,10/09/2014
1,Kilifi,Infrastructure Support,6642,05/09/2014,26/09/2014
1,Kilifi,Infrastructure Support,6661,08/09/2014,05/11/2014
1,Kilifi,Infrastructure Support,6791,15/09/2014,15/09/2014
1,Kilifi,Infrastructure Support,6809,15/09/2014,19/09/2014
1,Kilifi,Infrastructure Support,6895,19/09/2014,23/09/2014
1,Kilifi,Infrastructure Support,6937,22/09/2014,26/09/2014
1,Kilifi,Infrastructure Support,6976,24/09/2014,02/10/2014
1,Kilifi,Infrastructure Support,7015,25/09/2014,14/10/2014
1,Kilifi,Infrastructure Support,7097,01/10/2014,09/10/2014
1,Kilifi,Infrastructure Support,7120,02/10/2014,07/10/2014
1,Kilifi,Infrastructure Support,7126,02/10/2014,08/10/2014
1,Kilifi,Infrastructure Support,7142,03/10/2014,06/10/2014
1,Kilifi,Infrastructure Support,7145,03/10/2014,07/10/2014
1,Kilifi,Infrastructure Support,7153,03/10/2014,13/10/2014
1,Kilifi,Infrastructure Support,7213,08/10/2014,30/10/2014
1,Kilifi,Infrastructure Support,7233,09/10/2014,14/10/2014
1,Kilifi,Infrastructure Support,7245,10/10/2014,30/10/2014
1,Kilifi,Infrastructure Support,7264,13/10/2014,06/11/2014
1,Kilifi,Infrastructure Support,7481,29/10/2014,11/11/2014
1,Kilifi,Infrastructure Support,7564,04/11/2014,11/11/2014
1,Kilifi,Infrastructure Support,7632,07/11/2014,13/11/2014
1,Kilifi,Infrastructure Support,7635,07/11/2014,03/12/2014
1,Kilifi,Infrastructure Support,7694,12/11/2014,05/12/2014
1,Kilifi,Infrastructure Support,7853,19/11/2014,24/11/2014
1,Kilifi,Infrastructure Support,7901,21/11/2014,26/11/2014
1,Kilifi,Infrastructure Support,8263,15/12/2014,17/12/2014
1,Kilifi,Infrastructure Support,8332,18/12/2014,19/12/2014
1,Kilifi,Infrastructure Support,8415,05/01/2015,13/01/2015
1,Kilifi,Infrastructure Support,8424,06/01/2015,08/01/2015
1,Kilifi,Infrastructure Support,8485,08/01/2015,12/01/2015
1,Kilifi,Infrastructure Support,8504,09/01/2015,13/01/2015
1,Kilifi,Infrastructure Support,8522,12/01/2015,29/01/2015
1,Kilifi,Infrastructure Support,8746,21/01/2015,10/02/2015
1,Kilifi,Infrastructure Support,8928,28/01/2015,04/02/2015
1,Kilifi,Infrastructure Support,8961,28/01/2015,10/02/2015
1,Kilifi,Infrastructure Support,9065,02/02/2015,13/02/2015
1,Kilifi,Infrastructure Support,9126,03/02/2015,04/02/2015
1,Kilifi,Infrastructure Support,9211,05/02/2015,06/02/2015
1,Kilifi,Infrastructure Support,9228,05/02/2015,09/02/2015
1,Kilifi,Infrastructure Support,9252,05/02/2015,06/02/2015
1,Kilifi,Infrastructure Support,9321,10/02/2015,17/02/2015
1,Kilifi,Infrastructure Support,9569,19/02/2015,23/02/2015
1,Kilifi,Infrastructure Support,9643,23/02/2015,24/02/2015
1,Kilifi,Infrastructure Support,9663,23/02/2015,26/02/2015
1,Kilifi,Infrastructure Support,9680,24/02/2015,NULL
1,Kilifi,Infrastructure Support,9810,02/03/2015,03/03/2015
1,Kilifi,Infrastructure Support,2347,27/09/2013,11/06/2014
2,Nairobi,Infrastructure Support,4763,07/05/2014,13/06/2014
1,Kilifi,Infrastructure Support,5116,30/05/2014,25/06/2014
1,Kilifi,Infrastructure Support,5118,30/05/2014,09/06/2014
1,Kilifi,Infrastructure Support,5176,05/06/2014,11/06/2014
1,Kilifi,Infrastructure Support,5194,09/06/2014,24/06/2014
1,Kilifi,Infrastructure Support,5195,09/06/2014,25/06/2014
1,Kilifi,Infrastructure Support,5201,09/06/2014,19/06/2014
1,Kilifi,Infrastructure Support,5204,09/06/2014,11/06/2014
1,Kilifi,Infrastructure Support,5205,09/06/2014,09/06/2014
1,Kilifi,Infrastructure Support,5229,10/06/2014,24/06/2014
1,Kilifi,Infrastructure Support,5349,17/06/2014,17/06/2014
1,Kilifi,Infrastructure Support,5457,23/06/2014,23/06/2014
1,Kilifi,Infrastructure Support,5458,23/06/2014,23/06/2014
1,Kilifi,Infrastructure Support,5484,24/06/2014,26/06/2014
1,Kilifi,Infrastructure Support,5581,01/07/2014,09/07/2014
1,Kilifi,Infrastructure Support,5713,09/07/2014,09/07/2014
1,Kilifi,Infrastructure Support,5715,09/07/2014,09/07/2014
1,Kilifi,Infrastructure Support,5745,10/07/2014,10/07/2014
